2019405801,缪全厚,84,64,79,62
2019405802,毕策,59,53,71,77
2019405803,储东国,87,73,58,89
2019405804,程怡珍,85,72,63,65
2019405805,唐乐,99,93,97,72
2019405806,陆婷,72,69,66,57
2019405807,弘萍,96,63,92,89
2019405808,戈颖,56,78,96,87
2019405809,羊思,65,84,71,67
2019405810,羿星民,52,80,74,64
2019405811,雕妍,66,97,62,75
2019405812,终宁瑞,65,59,59,55
2019405813,郦林,96,97,100,99
2019405814,仰悦,71,91,57,55
2019405815,拔荷,59,57,79,77
2019405816,习康士,99,59,91,91
2019405817,吕轮思,55,74,61,57
2019405818,姚裕成,61,64,96,57
2019405819,艾民贵,72,72,77,70
2019405820,巫有维,71,53,66,51
2019405821,鲍菊芸,65,68,55,53
2019405822,于行,53,96,51,94
2019405823,西涛,64,57,51,61
2019405824,迟雅澜,83,86,63,75
2019405825,符松坚,62,75,54,93
2019405826,乔妍艳,99,92,90,85
2019405827,袁信广,59,76,76,75
2019405828,梅厚家,99,76,54,98
2019405829,屈莎春,63,80,83,97
2019405830,魏琛,57,82,79,76
2019405831,公影,53,57,77,76
2019405832,狄璧珍,69,54,54,76
2019405833,乐彬,65,60,62,83
2019405834,莘影馨,78,61,87,80
2019405835,姜东,70,55,92,98
2019405836,俞翰,60,66,53,65
2019405837,诸妍,59,70,84,69
2019405838,仰宜,85,76,52,92
2019405839,娄娟艺,71,88,72,100
2019405840,桓巧枫,82,67,78,80
2019405841,乐悦婕,88,98,67,93
2019405842,钱以,95,50,55,51
2019405843,邴良,67,63,97,69
2019405844,任悦萍,69,57,84,67
2019405845,颜香婵,61,75,84,56
2019405846,金素翠,83,64,72,96
2019405847,乐树军,89,64,69,96
2019405848,昌之斌,78,66,95,55
2019405849,危斌,91,90,51,76
2019405850,须凡霞,81,52,69,62
2019405851,生蕊,54,78,85,50
2019405852,臧学,65,100,60,65
2019405853,桂叶,83,75,52,57
2019405854,经滢,90,72,94,85
2019405855,袁群,52,51,96,52
2019405856,那龙,70,64,72,78
2019405857,林泽,63,71,83,61
2019405858,东霭园,98,57,58,60
2019405859,宋先轮,79,98,73,53
2019405860,丘雄,52,73,91,53
2019405861,孙蓉枝,68,54,75,51
2019405862,葛楠,88,59,96,81
2019405863,竺伊,56,89,85,97
2019405864,终胜,82,88,80,81
2019405865,贾娴凝,92,71,59,77
2019405866,台有永,78,53,91,96
2019405867,钭梁敬,67,52,73,74
2019405868,丘梦枫,93,69,50,50
2019405869,鲁瑶,62,76,56,83
2019405870,裘淑嘉,70,88,89,86
2019405871,鄂青琬,67,77,79,96
2019405872,壤鸣维,93,77,68,81
2019405873,殴发朋,84,92,98,84
2019405874,熊毅,80,69,79,64
2019405875,逯怡,71,59,57,55
2019405876,熊亨,65,91,100,83
2019405877,乜薇梅,86,76,57,98
2019405878,谭云影,59,70,98,100
2019405879,微 岚,87,98,70,92
2019405880,劳媛璧,98,56,75,72
2019405881,乐毓,67,84,67,80
2019405882,奚云可,59,97,79,94
2019405883,欧琛旭,81,93,51,75
2019405884,国鸣,64,69,64,92
2019405885,郜成,74,69,63,72
2019405886,孟进旭,100,96,89,82
2019405887,燕言,55,55,93,72
2019405888,鄢岩泽,99,77,74,69
2019405889,庞露,51,59,86,74
2019405890,钱维,62,64,79,81
2019405891,桑聪苑,61,86,64,55
2019405892,张咏舒,73,61,62,95
2019405893,宓芸红,71,60,61,92
2019405894,江霄澜,67,79,100,97
2019405895,益以,53,58,99,55
2019405896,司楠贵,74,97,100,70
2019405897,仇固,68,64,52,55
2019405898,蒯亮清,81,58,58,73
2019405899,巢君芝,55,55,63,52
2019405900,时保,62,91,59,73
2019405901,盛琬,75,64,74,89
2019405902,霍青影,51,63,97,94
2019405903,刘旭,95,83,83,78
2019405904,卓玲媛,90,83,66,95
2019405905,宁蓓,100,57,78,75
2019405906,郝翠瑶,65,76,78,90
2019405907,祖贵友,65,98,81,77
2019405908,宿家天,100,98,57,75
2019405909,弘生东,62,78,53,68
2019405910,车霄,98,54,55,59
2019405911,巴昭,88,68,83,92
2019405912,姜树乐,80,91,77,98
2019405913,徐义泽,56,75,93,80
2019405914,滑菊可,71,63,51,76
2019405915,曾航若,99,67,66,100
2019405916,万君毓,68,97,93,79
2019405917,晏萍媛,85,54,83,95
2019405918,喻伯泰,53,73,64,80
2019405919,宗善腾,65,74,74,89
2019405920,魏谦,94,68,85,79
2019405921,涂学晨,50,64,77,70
2019405922,璩倩,77,99,98,76
2019405923,骆洁,74,57,60,68
2019405924,官维全,87,85,74,76
2019405925,危亨伦,100,64,75,76
2019405926,后仁兴,83,95,58,51
2019405927,蔺莎,97,61,96,78
2019405928,张坚,50,72,57,75
2019405929,秦露,86,88,55,91
2019405930,谯仁,75,58,90,78
2019405931,政辰,86,93,55,60
2019405932,党璐,69,96,76,80
2019405933,卫秀,61,62,94,59
2019405934,公保,83,67,88,99
2019405935,甘蓉欣,58,64,58,99
2019405936,滑馨,54,91,61,60
2019405937,雍丽春,82,58,91,91
2019405938,时博时,91,94,73,75
2019405939,钦先元,67,84,59,87
2019405940,蓬若奇,83,79,81,91
2019405941,郦贵,91,73,74,60
2019405942,冶涛友,59,61,86,66
2019405943,颛东波,58,81,90,61
2019405944,韩士建,90,51,62,70
2019405945,柏芳,84,73,52,88
2019405946,越福,74,61,84,94
2019405947,江晓,85,66,66,84
2019405948,良荷,64,88,50,94
2019405949,於艳育,70,64,56,91
2019405950,闻洁,89,95,67,79
2019405951,邹强,93,57,56,77
2019405952,韦学,83,83,71,52
2019405953,东福中,90,81,92,90
2019405954,卞璐,93,66,52,65
2019405955,戚娅,83,57,80,56
2019405956,阳锦,79,74,51,95
2019405957,姚震,76,87,90,54
2019405958,夏莲影,61,97,58,63
2019405959,寇妹,68,94,72,85
2019405960,怀江,85,92,96,78
2019405961,竺珠纨,74,55,86,89
2019405962,生哲彪,75,77,88,75
2019405963,爱蓓春,70,61,75,57
2019405964,沙行,62,87,85,92
2019405965,雕娥,87,88,57,61
2019405966,巫飘叶,100,56,78,68
2019405967,封翰茂,52,87,87,76
2019405968,佟霭,84,54,87,55
2019405969,温纨,91,99,76,86
2019405970,郏林保,73,56,74,94
2019405971,艾和,51,97,63,84
2019405972,裴茜枫,74,60,56,52
2019405973,宇以文,69,97,72,67
2019405974,子茗竹,71,66,73,87
2019405975,令晓,76,97,73,92
2019405976,秋红霭,100,85,93,63
2019405977,言月馥,52,79,87,73
2019405978,宦欣莺,99,52,65,98
2019405979,甘舒珠,90,67,75,87
2019405980,吉朗诚,71,84,59,85
2019405981,上珍,88,100,51,100
2019405982,邵东昌,95,73,90,50
2019405983,呼聪桂,84,56,76,77
2019405984,赏梁宏,80,76,57,64
2019405985,皮爱,84,67,99,64
2019405986,尹德功,81,83,90,94
2019405987,祝壮谦,53,59,81,62
2019405988,涂瑾可,55,63,95,60
2019405989,路茜怡,75,79,97,62
2019405990,帅嘉嘉,79,52,72,80
2019405991,鄂惠,59,52,61,85
2019405992,葛霞,55,71,62,91
2019405993,墨黛蕊,68,84,80,92
2019405994,迟树星,72,68,90,95
2019405995,魏香瑾,79,67,79,62
2019405996,沃希,79,76,94,100
2019405997,逄艳,69,81,99,74
2019405998,严裕泰,53,73,70,82
2019405999,幸芳思,79,70,62,64
2019406001,梁博超,62,80,83,84
2019406002,彭言,72,55,96,55
2019406003,谷群,76,56,56,82
2019406004,郁莺,100,98,88,87
2019406005,连星福,90,99,59,79
2019406006,那筠,56,99,54,68
2019406007,加艳荣,71,54,64,98
2019406008,公荷瑗,50,72,65,77
2019406009,喻荣,78,69,65,79
2019406010,阎富时,84,97,53,84
2019406011,宋祥福,69,87,78,67
2019406012,柳学,83,59,94,98
2019406013,魏璧黛,83,85,74,83
2019406014,狐婉,69,91,93,82
2019406015,仇永,62,82,74,52
2019406016,迟雪娴,62,76,59,75
2019406017,柏炎东,69,79,85,90
2019406018,居宏,90,52,78,59
2019406019,甘芳,96,68,60,67
2019406020,秦超亮,64,62,69,61
2019406021,戎祥,58,61,57,77
2019406022,牧嘉,78,59,91,61
2019406023,党珊,90,82,55,56
2019406024,费亨,79,63,81,73
2019406025,蔚克,67,84,89,88
2019406026,公宁馥,64,90,73,60
2019406027,帅波,76,54,90,98
2019406028,西珊,97,73,92,51
2019406029,台贞凝,78,99,68,70
2019406030,别达,57,71,74,71
2019406031,司筠琬,95,86,64,52
2019406032,连新,70,81,52,70
2019406033,车馨 ,89,59,77,72
2019406034,屈舒舒,67,77,77,98
2019406035,唐娟,86,59,77,58
2019406036,干云芳,65,81,79,52
2019406037,别家,63,92,94,61
2019406038,曾飞宏,59,99,73,53
2019406039,蒲伊慧,91,65,55,99
2019406040,谢榕山,68,50,58,52
2019406041,司梅,67,97,84,78
2019406042,桓娣欢,89,50,76,62
2019406043,牧黛,97,89,71,90
2019406044,西冠,87,74,75,51
2019406045,百美洁,93,89,94,80
2019406046,贲美蕊,71,66,95,94
2019406047,印豪健,66,50,79,96
2019406048,叶怡,54,94,65,92
2019406049,田艳,65,82,70,51
2019406050,安妍,77,82,53,100
2019406051,席莲,85,87,88,65
2019406052,孔梁岩,77,51,56,57
2019406053,孟萍,73,77,91,61
2019406054,俟瑗妍,78,77,91,85
2019406055,轩柔澜,74,69,51,68
2019406056,宣欣纯,81,60,84,99
2019406057,郗青,97,52,94,100
2019406058,仲芸,66,93,93,68
2019406059,驷霭寒,55,63,78,97
2019406060,都亚,84,64,100,71
2019406061,屠中,53,71,78,91
2019406062,仲莎,95,69,50,87
2019406063,陆壮,62,61,99,65
2019406064,哈馨茜,72,92,62,70
2019406065,宫燕,80,78,60,100
2019406066,雷露媛,90,76,75,83
2019406067,葛翠美,57,98,99,90
2019406068,万克,86,92,52,58
2019406069,司健,52,50,56,85
2019406070,苏真华,72,61,57,64
2019406071,柯菲,51,80,76,53
2019406072,牛荷,62,89,71,81
2019406073,戴红叶,79,50,99,50
2019406074,殴子固,77,65,97,62
2019406075,牧静,64,82,59,65
2019406076,章时,64,92,60,57
2019406077,强炎钧,78,70,55,89
2019406078,蔺婕,78,71,97,58
2019406079,壤桂彩,95,70,64,82
2019406080,茅山腾,78,85,54,56
2019406081,焦洁娣,62,65,81,61
2019406082,翁兴信,52,82,57,86
2019406083,邬欢静,100,56,92,74
2019406084,车婉秋,75,53,97,64
2019406085,水育,73,60,56,92
2019406086,广坚,73,83,90,51
2019406087,寇芝纯,55,80,63,63
2019406088,和欢,59,97,50,58
2019406089,许春,98,62,66,53
2019406090,赖梦,71,65,84,100
2019406091,高环薇,77,65,55,54
2019406092,孙霭,91,57,86,91
2019406093,彭学,58,87,76,81
2019406094,茹玉,59,78,96,84
2019406095,勾悦枝,83,59,82,64
2019406096,宫蕊柔,69,99,70,93
2019406097,东广文,72,84,53,65
2019406098,巢佳,66,51,66,53
2019406099,宓爱 ,70,84,73,97
2019406100,步竹,51,89,76,57
2019406101,窦玉瑗,81,81,99,62
2019406102,融昌浩,77,92,74,89
2019406103,尤冠民,88,53,99,100
2019406104,宗育惠,58,82,99,55
2019406105,纪达,56,54,55,75
2019406106,班豪,61,58,75,97
2019406107,夏燕,73,75,95,60
2019406108,苗群伯,58,97,72,71
2019406109,东彩,68,58,59,98
2019406110,凤希凡,56,97,99,57
2019406111,甫江,64,69,59,63
2019406112,屠韵,78,56,97,69
2019406113,阴海,68,66,69,93
2019406114,五茜,53,77,83,76
2019406115,宰娴妍,85,89,86,76
2019406116,福苑媛,73,92,69,88
2019406117,芮玉,96,81,68,88
2019406118,姚翔,55,55,72,62
2019406119,福丹,63,63,55,52
2019406120,蔚琛,85,63,67,69
2019406121,郦楠保,99,71,76,70
2019406122,韶伟,60,62,91,55
2019406123,许群康,71,96,55,88
2019406124,裘俊鸣,91,90,71,72
2019406125,危雄斌,61,91,90,75
2019406126,东冰艺,67,86,74,82
2019406127,云冰,88,59,60,51
2019406128,段德飞,63,64,84,62
2019406129,白舒妹,100,100,64,92
2019406130,钟韵翠,66,66,55,77
2019406131,米龙,93,93,58,78
2019406132,亓以清,50,71,78,59
2019406133,萧才成,98,68,88,50
2019406134,熊以庆,52,59,75,78
2019406135,袁盛,99,59,70,64
2019406136,呼泽以,51,89,60,99
2019406137,宗生松,53,50,51,92
2019406138,皮和承,64,86,69,69
2019406139,离寒凝,97,83,75,68
2019406140,何壮雄,91,63,67,100
2019406141,公安,55,99,85,88
2019406142,乔枝亚,100,88,72,51
2019406143,加荔,70,91,55,73
2019406144,束嘉春,69,67,60,81
2019406145,养昭枝,81,96,94,75
2019406146,殷庆国,63,81,97,98
2019406147,贡才,57,99,93,64
2019406148,宣梁壮,69,91,95,90
2019406149,柴叶,96,63,73,68
2019406150,祖荔,95,76,56,64
2019406151,轩昌,77,98,79,51
2019406152,龙强宁,99,56,94,61
2019406153,牟巧,55,74,86,63
2019406154,蒯朗时,100,86,66,69
2019406155,濮滢,91,72,97,95
2019406156,勾凤影,97,95,90,64
2019406157,阮璧,54,60,78,94
2019406158,罗军兴,65,72,84,77
2019406159,伏嘉,76,75,80,73
2019406160,仇叶眉,70,74,56,98
2019406161,和丹蕊,56,71,92,66
2019406162,于庆家,57,89,62,66
2019406163,葛可,81,79,79,62
2019406164,诸莲,63,86,51,60
2019406165,郁林士,82,66,51,62
2019406166,胡江杰,60,68,54,83
2019406167,容绍家,51,53,98,61
2019406168,云亮雄,68,73,70,83
2019406169,闻菁,62,52,76,77
2019406170,官晓君,67,91,90,72
2019406171,游韵霄,94,85,79,73
2019406172,解珍卿,52,84,93,50
2019406173,计鸣,83,60,54,91
2019406174,太珊,58,56,59,62
2019406175,楚胜民,55,93,53,62
2019406176,黄楠,63,84,69,64
2019406177,薛育,73,58,92,97
2019406178,金家,51,95,72,95
2019406179,强保伟,72,67,69,91
2019406180,井可丹,94,78,72,59
2019406181,陆卿,54,81,81,77
2019406182,童榕志,88,70,87,79
2019406183,隆豪毅,65,79,56,65
2019406184,安苑,63,60,97,97
2019406185,司宁,71,74,59,81
2019406186,壤梁峰,80,91,55,93
2019406187,任茗芝,92,62,57,64
2019406188,福毅健,72,69,94,86
2019406189,佘邦,98,53,74,79
2019406190,卫璐岚,58,69,98,93
2019406191,赫欢,67,68,84,64
2019406192,政伊,86,92,65,78
2019406193,江云爽,98,69,73,74
2019406194,黎娜婉,83,60,91,57
2019406195,辕慧,80,53,50,73
2019406196,耿利顺,66,68,89,61
2019406197,马群,85,91,69,54
2019406198,俞宜,100,90,64,93
2019406199,阎英柔,62,96,56,90
2019406200,第风,57,100,64,76
2019406201,莫武成,69,74,65,51
2019406202,令祥,91,71,73,72
2019406203,谷媛珠,69,87,54,91
2019406204,晏莺秋,65,51,57,99
2019406205,巫壮,61,53,79,76
2019406206,雷宜,87,85,53,54
2019406207,童珍,55,92,99,92
2019406208,蓝咏,94,88,53,72
2019406209,冶璐慧,91,64,84,54
2019406210,堵林刚,52,79,93,56
2019406211,卫炎,90,95,88,94
2019406212,伊巧,70,54,89,93
2019406213,甘盛,50,92,67,91
2019406214,廉光,82,69,80,93
2019406215,谈航钧,58,50,67,62
2019406216,仰眉,89,55,62,76
2019406217,正欣桂,68,82,91,96
2019406218,惠保建,67,76,94,95
2019406219,姜瑗,72,94,57,76
2019406220,水羽昭,66,91,69,53
2019406221,归娜,53,90,78,70
2019406222,魏芬,92,99,85,95
2019406223,粱朋,50,76,77,55
2019406224,谢群,81,83,78,66
2019406225,微宏进,85,83,56,90
2019406226,严璐美,56,96,71,68
2019406227,束群才,61,93,78,83
2019406228,莫广善,81,63,79,78
2019406229,宫东龙,50,67,77,96
2019406230,哈爱,79,62,73,100
2019406231,父贞雅,95,90,87,84
2019406232,乌梅竹,79,85,79,63
2019406233,鲜叶,51,80,81,94
2019406234,驷民冠,75,54,63,89
2019406235,弓丽嘉,68,96,51,77
2019406236,政巧,64,88,91,89
2019406237,门仁,90,86,92,87
2019406238,邢朗兴,77,73,73,81
2019406239,巩达全,97,81,93,82
2019406240,吉河昌,70,71,91,55
2019406241,龚翰,50,60,80,86
2019406242,咸芝妹,88,53,93,65
2019406243,褚顺,75,73,59,91
2019406244,尚斌,94,54,76,61
2019406245,第勇梁,94,69,84,90
2019406246,解妹莎,70,56,91,88
2019406247,钱聪,62,94,61,98
2019406248,厍康,61,87,83,55
2019406249,郭平永,56,69,90,89
2019406250,张琴,88,68,81,85
2019406251,台弘安,82,64,98,96
2019406252,东健,67,62,63,59
2019406253,郎玲亚,81,71,84,50
2019406254,穆以,98,88,98,78
2019406255,鲜亨德,78,72,69,60
2019406256,贝可瑾,72,86,50,63
2019406257,龚时超,68,66,90,97
2019406258,马茗,88,75,75,60
2019406259,裘思行,71,75,64,67
2019406260,庄纯,67,73,79,51
2019406261,公希,87,54,70,70
2019406262,严香筠,52,99,66,76
2019406263,卢亨,82,52,61,67
2019406264,督平,68,79,77,57
2019406265,慎宏,88,63,83,78
2019406266,夹友泽,58,78,86,97
2019406267,阎庆,100,60,50,70
2019406268,叔利,79,81,61,85
2019406269,辛嘉,91,59,97,63
2019406270,迟育,85,84,89,80
2019406271,西群康,92,82,68,79
2019406272,公婉琴,55,94,72,90
2019406273,南子,98,57,87,57
2019406274,计承,65,56,62,74
2019406275,方伯,60,84,67,51
2019406276,诸真佳,69,97,95,68
2019406277,薛彪,75,67,57,74
2019406278,艾泽林,87,83,78,88
2019406279,万巧,51,76,84,55
2019406280,官娥荣,54,67,75,54
2019406281,幸岚芸,92,64,50,66
2019406282,公悦荔,66,54,54,79
2019406283,羊福,78,90,79,89
2019406284,翟家泰,80,97,76,79
2019406285,孟行功,85,62,97,95
2019406286,贾俊若,75,86,97,84
2019406287,权宁娜,81,78,63,94
2019406288,宫健旭,81,61,92,87
2019406289,荀贞,60,53,57,61
2019406290,韩璧,65,62,70,86
2019406291,杜中,100,81,97,80
2019406292,米洁,83,90,90,64
2019406293,续子俊,55,72,69,89
2019406294,莫豪,84,57,98,92
2019406295,管莉君,58,86,96,93
2019406296,谢鹏勇,56,68,56,74
2019406297,吕慧菲,59,71,71,68
2019406298,冉凝莺,97,87,58,70
2019406299,钟山,60,54,63,63
2019406300,於楠,100,63,95,79
2019406301,司璧,75,87,99,72
2019406302,帅宏民,82,50,82,88
2019406303,钦荔,100,71,83,98
2019406304,水青悦,62,93,94,93
2019406305,莘佳惠,95,80,58,74
2019406306,应谦斌,64,75,99,64
2019406307,佟博,96,83,94,61
2019406308,从婷,75,71,95,89
2019406309,有眉娣,85,91,76,79
2019406310,牟诚,70,76,76,53
2019406311,游媛璐,98,56,65,68
2019406312,令超,85,64,70,92
2019406313,伍时,68,77,87,89
2019406314,章莎,81,89,56,66
2019406315,濮杰,96,60,98,99
2019406316,裴星启,77,63,88,55
2019406317,司梅晶,64,53,59,69
2019406318,周功,52,52,54,78
2019406319,濮芸滢,96,72,61,80
2019406320,别和,84,98,63,70
2019406321,蒯子伟,84,87,81,79
2019406322,孙娣,78,76,69,80
2019406323,向思,62,54,90,70
2019406324,颛杰,92,83,51,87
2019406325,尚蕊,51,96,91,69
2019406326,干茗珠,62,95,73,59
2019406327,万琛固,59,56,94,75
2019406328,凌文,64,64,88,95
2019406329,公飘环,74,86,66,77
2019406330,水燕娟,77,94,53,72
2019406331,牟蓓美,64,96,80,86
2019406332,夔冰,56,83,84,64
2019406333,邹峰才,56,79,67,76
2019406334,孟毓,51,50,78,90
2019406335,曾盛,61,60,81,94
2019406336,韦军豪,74,67,79,80
2019406337,骆成,98,98,93,69
2019406338,车薇,52,70,78,68
2019406339,栾安,87,98,67,79
2019406340,从琛,51,57,53,92
2019406341,舒贵江,64,61,98,51
2019406342,夏世,65,77,79,84
2019406343,姚亮力,74,97,77,69
2019406344,梅梁,51,87,67,53
2019406345,毋梦,100,52,99,78
2019406346,路顺,53,55,66,71
2019406347,郭倩,80,67,74,63
2019406348,任宏,87,78,79,93
2019406349,魏佳艺,81,94,77,87
2019406350,扶志,85,92,65,100
2019406351,璩武,78,78,70,66
2019406352,佘菊,98,95,56,56
2019406353,宁伊,99,76,70,69
2019406354,焦晶,91,64,73,85
2019406355,卢志,87,90,59,82
2019406356,暨倩,100,96,85,74
2019406357,昌诚彪,62,99,71,96
2019406358,左新,73,84,54,100
2019406359,屈绍,67,73,66,70
2019406360,於晨琛,100,74,56,56
2019406361,蓟琼,57,89,54,67
2019406362,巩瑞茜,56,78,74,55
2019406363,卓俊,83,70,50,53
2019406364,加秀纨,56,91,89,71
2019406365,父士,87,52,89,67
2019406366,王天裕,94,67,98,90
2019406367,竺倩,52,98,100,78
2019406368,孙保文,73,75,82,82
2019406369,师彩,81,70,72,77
2019406370,盖邦,64,99,93,80
2019406371,离璐,82,73,50,69
2019406372,乌芬颖,64,83,94,97
2019406373,南家,60,73,73,93
2019406374,福瑶,61,85,85,89
2019406375,索元,51,93,93,82
2019406376,笪滢宜,59,94,67,94
2019406377,钦兰,75,88,91,58
2019406378,甫竹,75,59,55,87
2019406379,戎发,73,75,83,96
2019406380,车茂,66,86,82,100
2019406381,慎英,96,63,76,66
2019406382,殳桂,81,68,79,93
2019406383,缑琴聪,73,98,66,98
2019406384,于福,59,77,63,75
2019406385,涂亮俊,90,81,78,87
2019406386,贾勇,58,77,64,91
2019406387,奚栋,100,98,80,51
2019406388,亓德,95,67,76,63
2019406389,倪毓娅,84,80,82,54
2019406390,纪才涛,94,90,57,89
2019406391,柏静,72,79,100,69
2019406392,桓军,78,51,61,59
2019406393,佟蓉婉,70,82,64,62
2019406394,颜纨,97,57,93,64
2019406395,闻宜梦,56,74,97,78
2019406396,薄育妍,56,89,67,56
2019406397,万秀静,75,69,90,89
2019406398,鄢凡,74,81,99,61
2019406399,步娴,77,96,97,74
2019406400,符霞,78,86,68,80
2019406401,弘成,61,72,96,95
2019406402,耿冰,92,78,60,64
2019406403,闾苑,57,64,63,99
2019406404,毕倩琼,73,52,52,68
2019406405,寿晨文,63,54,79,93
2019406406,羊清先,55,52,54,77
2019406407,包志,80,64,90,93
2019406408,蒯文,57,97,98,95
2019406409,蒲芳桂,79,83,70,75
2019406410,路梁壮,54,53,64,89
2019406411,司绍,81,74,69,83
2019406412,阴毅梁,79,95,68,63
2019406413,端韵岚,78,81,77,100
2019406414,公馨,94,96,59,89
2019406415,余行,78,52,79,56
2019406416,木佳,91,54,84,80
2019406417,佴志世,94,91,55,95
2019406418,双善,83,57,94,58
2019406419,莫颖,64,57,73,55
2019406420,车珊佳,85,95,57,73
2019406421,袁素叶,69,70,90,50
2019406422,佟达,95,67,63,54
2019406423,储群,54,81,85,50
2019406424,皮仪,71,78,84,55
2019406425,房洁君,99,56,67,56
2019406426,倪昭,83,64,99,88
2019406427,皮竹亚,78,53,66,75
2019406428,边谦,92,77,100,78
2019406429,沃江,50,90,83,75
2019406430,石江武,67,66,79,88
2019406431,唐 琦,77,90,87,81
2019406432,娄舒洁,61,87,74,93
2019406433,安胜,99,57,59,57
2019406434,屠瑾,57,60,57,91
2019406435,戎泽,55,90,64,69
2019406436,李林,92,83,53,60
2019406437,文春璧,75,85,51,92
2019406438,郭凝,59,94,65,51
2019406439,扈心飞,78,76,95,65
2019406440,詹奇,75,84,73,84
2019406441,米秀,51,84,70,92
2019406442,于子航,79,58,53,60
2019406443,奚和,56,77,92,82
2019406444,江芳,59,61,65,81
2019406445,堵昭,92,89,75,66
2019406446,傅贞菁,92,76,92,74
2019406447,殴晨,87,52,74,53
2019406448,阙娜,62,68,58,71
2019406449,侯保群,53,75,70,57
2019406450,夹德斌,97,65,99,84
2019406451,蒲怡,97,98,79,77
2019406452,寇娅凤,95,64,100,75
2019406453,费丽,79,59,88,73
2019406454,督德,81,77,50,78
2019406455,茹志,59,88,67,93
2019406456,江克固,92,65,52,91
2019406457,晁宏,100,81,83,80
2019406458,广海仁,81,54,85,91
2019406459,牧晨子,72,87,91,84
2019406460,汲行,62,67,86,71
2019406461,干丹,53,51,71,71
2019406462,阳承,99,80,92,68
2019406463,钟泽,96,80,96,85
2019406464,关枫莺,73,86,99,69
2019406465,农辉安,60,65,85,62
2019406466,萧思,61,61,87,69
2019406467,侯若鸣,93,59,83,72
2019406468,晁彬时,77,96,56,86
2019406469,茹凤璐,63,82,70,67
2019406470,麻馥,54,73,58,90
2019406471,瞿云,59,95,58,54
2019406472,扈博,75,94,76,59
2019406473,葛姬,95,66,60,73
2019406474,笪若,77,89,64,57
2019406475,乌仪贞,59,99,63,63
2019406476,濮发旭,85,91,100,68
2019406477,钟寒,56,57,52,83
2019406478,鲁琛,78,95,75,81
2019406479,墨伊巧,90,54,51,71
2019406480,政琰美,98,79,51,50
2019406481,宰婕芳,69,99,87,68
2019406482,印晓,57,65,98,58
2019406483,盛宜,58,61,58,77
2019406484,佴竹倩,76,98,87,97
2019406485,傅丹,71,81,100,77
2019406486,江旭富,91,69,88,99
2019406487,闾欢,56,94,78,75
2019406488,木淑菲,77,68,79,79
2019406489,鞠朗鹏,61,98,69,81
2019406490,万冠,63,86,68,63
2019406491,游艳羽,81,74,61,90
2019406492,解琴,100,81,89,52
2019406493,甘颖丽,67,63,80,82
2019406494,弓斌文,80,78,81,82
2019406495,宗凝,87,74,88,77
2019406496,仇淑慧,93,100,59,74
2019406497,墨月琦,88,93,96,65
2019406498,弓巧,76,71,78,99
2019406499,贝晨,80,60,60,64
2019406500,国善刚,70,94,54,60
2019406501,甫菲颖,92,71,59,99
2019406502,左枝,75,56,76,57
2019406503,霍昭,62,60,77,83
2019406504,方博,97,84,51,73
2019406505,浦涛博,68,76,87,50
2019406506,郦力,71,94,92,100
2019406507,柳杰之,69,95,68,52
2019406508,殳雪,58,89,84,78
2019406509,公军,91,70,97,100
2019406510,伯舒柔,87,75,56,50
2019406511,丘璐,98,52,66,96
2019406512,酆乐之,84,87,67,99
2019406513,宗璐,99,78,65,71
2019406514,乐寒,96,69,90,72
2019406515,栾以,73,93,55,99
2019406516,童嘉,99,54,75,64
2019406517,长浩以,91,100,69,51
2019406518,宗敬进,73,76,69,87
2019406519,广斌有,60,75,83,55
2019406520,相发生,97,93,51,89
2019406521,平莉岚,63,80,89,65
2019406522,赵纯,100,50,57,87
2019406523,车妹荔,62,97,98,82
2019406524,平珠翠,73,88,61,97
2019406525,仰妹青,51,80,87,77
2019406526,巫英柔,90,82,56,53
2019406527,樊庆伦,68,61,82,60
2019406528,缑朋,84,79,81,89
2019406529,芮致策,100,63,89,88
2019406530,宁瑶莺,53,92,99,97
2019406531,蒯茗,88,59,93,56
2019406532,续先达,59,69,75,50
2019406533,文菁园,54,57,89,88
2019406534,厉雁晶,91,56,70,50
2019406535,驷莺,72,97,86,63
2019406536,木璧,53,50,64,87
2019406537,濮香,54,74,58,81
2019406538,柴冰,68,72,88,65
2019406539,艾榕,50,80,97,55
2019406540,侯兰澜,61,71,55,94
2019406541,危妹,90,68,74,66
2019406542,干朗翔,90,77,76,79
2019406543,越菊,55,76,73,99
2019406544,端时,75,99,82,77
2019406545,拔富,64,100,86,95
2019406546,祝辉豪,94,86,73,53
2019406547,淳娣仪,100,52,85,59
2019406548,仇瑞,59,87,82,99
2019406549,衡静仪,98,92,51,65
2019406550,于奇固,75,58,66,86
2019406551,师言和,56,54,70,85
2019406552,池霞,63,73,88,72
2019406553,苍兴敬,58,99,98,80
2019406554,石杰朗,99,72,80,80
2019406555,燕欣,91,93,99,63
2019406556,甄凝,85,87,99,59
2019406557,文韵,92,71,55,98
2019406558,梁星,84,97,68,81
2019406559,程聪,53,91,77,91
2019406560,司翠,90,65,55,66
2019406561,都晓滢,54,98,62,93
2019406562,俞丽枫,78,56,65,93
2019406563,况中,97,60,80,91
2019406564,安鸣宁,69,55,52,53
2019406565,鲍全,73,93,59,77
2019406566,郭馥兰,83,56,93,85
2019406567,谢进,95,85,71,67
2019406568,贾言,55,88,100,53
